Movie Name,Year,Genre,Language
Fighting with My Family,2019,Comedy,en
Greta,2018,"Mystery,Thriller,Horror",en
Triple Frontier,2019,"Action,Thriller,Crime,Adventure",en
Captain Marvel,2019,"Action,Adventure,Science Fiction",en
Captive State,2019,"Science Fiction,Action,Horror,Thriller",en
Nancy Drew and the Hidden Staircase,2019,"Crime,Family,Comedy,Mystery",en
The Aftermath,2019,"War,Drama,Romance",en
Five Feet Apart,2019,"Romance,Drama",en
The Highwaymen,2019,"Crime,Drama,Thriller",en
Red 11,2019,"Thriller,Science Fiction",en
Never Grow Old,2019,Western,en
Triple Threat,2019,"Thriller,Action",en
Us,2019,"Horror,Thriller,Mystery",en
Hotel Mumbai,2019,"Thriller,History,Drama,Action",en
The Dirt,2019,"Drama,Music,History,Comedy",en
Dragged Across Concrete,2018,"Crime,Action,Thriller",en
The Beach Bum,2019,Comedy,en
Unplanned,2019,Drama,en
The Best of Enemies,2019,"Drama,History",en
High Life,2018,"Science Fiction,Drama,Mystery",en
Unicorn Store,2017,"Fantasy,Drama,Comedy",en
The Haunting of Sharon Tate,2019,"Horror,Thriller",en
The Wind,2019,"Western,Horror,Thriller",en
The Silence,2019,"Horror,Drama,Thriller,Fantasy",en
Hellboy,2019,"Fantasy,Horror,Action,Adventure",en
Little,2019,"Comedy,Fantasy,Romance",en
Missing Link,2019,"Family,Animation,Comedy,Adventure,Fantasy",en
After,2019,"Romance,Drama",en
Her Smell,2019,"Drama,Music",en
Breakthrough,2019,Drama,en
Penguins,2019,"Documentary,Family",en
The Curse of La Llorona,2019,"Horror,Mystery,Thriller",en
Under the Silver Lake,2018,"Crime,Drama,Mystery",en
Family,2019,Comedy,en
Fast Color,2019,"Thriller,Science Fiction",en
Someone Great,2019,"Comedy,Romance",en
Avengers: Endgame,2019,"Adventure,Science Fiction,Action",en
I Trapped the Devil,2019,"Horror,Mystery,Drama",en
Body at Brighton Rock,2019,Thriller,en
Buffaloed,2020,"Comedy,Drama",en
Long Shot,2019,"Comedy,Romance",en
The Intruder,2019,Thriller,en
UglyDolls,2019,"Family,Animation,Music",en
"Extremely Wicked, Shockingly Evil and Vile",2019,Crime,en
The Last Summer,2019,"Romance,Comedy",en
Pokémon Detective Pikachu,2019,"Action,Adventure,Fantasy",en
The Hustle,2019,"Comedy,Crime",en
Tolkien,2019,"War,Drama,Romance",en
Poms,2019,"Comedy,Drama",en
The Professor and the Madman,2019,"History,Drama,Mystery,Thriller",en
A Dog's Journey,2019,"Family,Adventure,Drama",en
The Sun Is Also a Star,2019,"Romance,Drama",en
The Professor,2018,"Comedy,Drama",en
The Souvenir,2019,"Romance,Drama",en
The Tomorrow Man,2019,"Drama,Romance",en
Brightburn,2019,"Horror,Science Fiction,Thriller,Mystery",en
Booksmart,2019,Comedy,en
The Perfection,2018,"Horror,Thriller,Drama",en
Always Be My Maybe,2019,"Romance,Comedy",en
Godzilla: King of the Monsters,2019,"Science Fiction,Action",en
Rocketman,2019,"Music,Drama,History",en
Ma,2019,"Horror,Thriller",en
Dark Phoenix,2019,"Fantasy,Science Fiction,Action,Adventure",en
The Secret Life of Pets 2,2019,"Adventure,Animation,Comedy,Family",en
Late Night,2019,"Comedy,Drama",en
The Last Black Man in San Francisco,2019,Drama,en
Changeland,2019,"Comedy,Drama",en
Men in Black: International,2019,"Comedy,Science Fiction,Action",en
Shaft,2019,"Action,Crime",en
The Dead Don't Die,2019,"Comedy,Horror,Fantasy",en
Plus One,2019,"Romance,Comedy,Drama",en
Being Frank,2019,Comedy,en
Toy Story 4,2019,"Family,Adventure,Animation,Comedy,Fantasy",en
Annabelle Comes Home,2019,"Horror,Mystery,Thriller",en
Yesterday,2019,"Comedy,Fantasy,Music,Romance",en
Ophelia,2019,"Drama,Romance,History",en
Killers Anonymous,2019,"Action,Thriller,Crime,Mystery",en
Spider-Man: Far From Home,2019,"Action,Adventure,Science Fiction",en
Escape Plan: The Extractors,2019,"Action,Adventure,Crime,Thriller",en
Midsommar,2019,"Horror,Drama,Mystery",en
Stuber,2019,"Action,Comedy",en
Crawl,2019,"Thriller,Horror,Action",en
Point Blank,2019,"Action,Thriller",en
The Farewell,2019,"Comedy,Drama",en
Darlin',2019,"Horror,Thriller,Mystery",en
Skin,2019,Drama,en
The Red Sea Diving Resort,2019,"Drama,Thriller,History",en
Fast & Furious Presents: Hobbs & Shaw,2019,"Action,Adventure,Comedy",en
A Score to Settle,2019,"Action,Thriller,Drama",en
The Operative,2019,"Drama,Thriller",en
Dora and the Lost City of Gold,2019,"Adventure,Comedy,Family,Fantasy",en
The Kitchen,2019,"Action,Crime,Drama",en
The Art of Racing in the Rain,2019,"Drama,Romance,Comedy",en
Scary Stories to Tell in the Dark,2019,"Horror,Thriller",en
The Peanut Butter Falcon,2019,"Adventure,Comedy,Drama",en
After the Wedding,2019,Drama,en
Light of My Life,2019,"Science Fiction,Drama",en
The Angry Birds Movie 2,2019,"Animation,Comedy,Adventure,Family",en
Good Boys,2019,Comedy,en
Blinded by the Light,2019,"Drama,Comedy",en
"Where'd You Go, Bernadette",2019,"Comedy,Drama",en
47 Meters Down: Uncaged,2019,"Horror,Drama,Adventure",en
Gwen,2018,"Drama,Mystery,Horror,History",en
Ready or Not,2019,"Comedy,Horror,Thriller",en
Angel Has Fallen,2019,"Action,Thriller",en
Brittany Runs a Marathon,2019,"Comedy,Drama",en
Overcomer,2019,Drama,en
Burn,2019,"Thriller,Crime,Action",en
Official Secrets,2019,"Thriller,History,Drama",en
Don't Let Go,2019,"Science Fiction,Thriller,Mystery,Crime",en
Itsy Bitsy,2019,"Horror,Thriller",en
The Fanatic,2019,"Crime,Thriller",en
It Chapter Two,2019,"Horror,Fantasy",en
Satanic Panic,2019,"Horror,Comedy",en
Strange but True,2019,Thriller,en
The Obituary of Tunde Johnson,2019,"Drama,Thriller",en
The Goldfinch,2019,Drama,en
Hustlers,2019,"Drama,Comedy,Crime",en
The Sound of Silence,2019,Drama,en
Tall Girl,2019,"Comedy,Drama,Romance",en
Ad Astra,2019,"Science Fiction,Drama",en
Downton Abbey,2019,"Drama,Romance,History",en
Rambo: Last Blood,2019,"Action,Thriller,Drama",en
Bloodline,2019,"Thriller,Crime,Horror",en
Running with the Devil,2019,Action,en
Fractured,2019,Thriller,en
Abominable,2019,"Family,Animation,Adventure,Comedy",en
The Laundromat,2019,"Drama,Crime,Comedy",en
Judy,2019,"Drama,History,Music",en
10 Minutes Gone,2019,"Crime,Action,Thriller,Mystery",en
Lucy in the Sky,2019,"Drama,Science Fiction,Thriller",en
Dolemite Is My Name,2019,"Drama,Comedy,History",en
In the Tall Grass,2019,"Horror,Drama,Thriller",en
Low Tide,2019,Thriller,en
Wrinkles the Clown,2019,Documentary,en
Gemini Man,2019,"Science Fiction,Action,Adventure,Thriller",en
The Addams Family,2019,"Family,Animation,Comedy,Fantasy",en
The King,2019,"Drama,History,War",en
Jexi,2019,Comedy,en
Polaroid,2019,"Horror,Thriller,Mystery",en
El Camino: A Breaking Bad Movie,2019,"Crime,Drama,Thriller,Action",en
Maleficent: Mistress of Evil,2019,"Family,Fantasy,Adventure,Action",en
Zombieland: Double Tap,2019,"Comedy,Horror",en
Jojo Rabbit,2019,"Comedy,War,Drama",en
The Lighthouse,2019,"Drama,Fantasy,Thriller,Horror",en
Wounds,2019,"Horror,Mystery,Thriller",en
Black and Blue,2019,"Action,Crime,Drama,Thriller",en
The Current War,2018,"Drama,History",en
Countdown,2019,"Horror,Thriller",en
The Kill Team,2019,"War,Action,Drama",en
The Gallows Act II,2019,"Horror,Thriller",en
Terminator: Dark Fate,2019,"Science Fiction,Action",en
Motherless Brooklyn,2019,"Drama,Thriller",en
The Irishman,2019,"Crime,Drama,History",en
Harriet,2019,"Drama,History",en
Arctic Dogs,2019,"Animation,Adventure,Comedy",en
Marriage Story,2019,Drama,en
Doctor Sleep,2019,"Horror,Thriller,Fantasy",en
Last Christmas,2019,"Comedy,Romance",en
Playing with Fire,2019,"Family,Comedy",en
Let It Snow,2019,"Romance,Comedy",en
Midway,2019,"Action,Drama,War,History,Adventure",en
Klaus,2019,"Animation,Family,Adventure,Comedy,Fantasy",en
Honey Boy,2019,Drama,en
Noelle,2019,"Family,Comedy,Fantasy",en
Ford v Ferrari,2019,"Drama,Action,History",en
Charlie's Angels,2019,"Action,Adventure,Comedy",en
The Good Liar,2019,Crime,en
The Report,2019,"Thriller,Drama",en
Waves,2019,"Romance,Drama",en
Frozen II,2019,"Family,Animation,Adventure,Comedy,Fantasy",en
A Beautiful Day in the Neighborhood,2019,"Drama,History",en
21 Bridges,2019,"Crime,Action,Drama",en
Dark Waters,2019,"Drama,Thriller",en
Knives Out,2019,"Comedy,Crime,Mystery",en
Queen & Slim,2019,"Drama,Romance,Crime",en
The Two Popes,2019,"Drama,Comedy,History",en
Playmobil: The Movie,2019,"Family,Animation,Comedy,Adventure",en
The Aeronauts,2019,"Adventure,Drama,Romance",en
A Million Little Pieces,2019,Drama,en
Daniel Isn't Real,2019,"Horror,Mystery",en
Trauma Center,2019,"Action,Thriller",en
Jumanji: The Next Level,2019,"Adventure,Comedy,Fantasy",en
Richard Jewell,2019,"Drama,History,Crime",en
6 Underground,2019,"Action,Comedy,Thriller",en
Bombshell,2019,Drama,en
Uncut Gems,2019,"Drama,Thriller,Crime",en
Seberg,2019,"Thriller,Drama",en
A Hidden Life,2019,"Drama,War,History",en
Star Wars: The Rise of Skywalker,2019,"Adventure,Action,Science Fiction",en
Cats,2019,"Fantasy,Comedy,Drama",en
Togo,2019,"Adventure,Family",en
Spies in Disguise,2019,"Animation,Action,Adventure,Comedy,Family",en
Little Women,2019,"Drama,Romance,History",en
1917,2019,"War,Drama,History",en
Just Mercy,2019,"Drama,Crime,History",en
Clemency,2019,Drama,en
Insidious: The Last Key,2018,"Horror,Mystery,Thriller",en
The Strange Ones,2018,"Thriller,Drama",en
Stratton,2017,"Action,Thriller",en
Sweet Country,2018,"Western,Crime,Thriller,Drama",en
The Commuter,2018,"Action,Thriller,Mystery",en
Proud Mary,2018,"Thriller,Action,Crime",en
Acts of Violence,2018,"Action,Crime,Thriller",en
Freak Show,2018,"Comedy,Drama",en
Humor Me,2017,Comedy,en
12 Strong,2018,"War,Drama,Action,History",en
Den of Thieves,2018,"Action,Thriller,Crime",en
Forever My Girl,2018,"Romance,Drama,Music",en
Maze Runner: The Death Cure,2018,"Science Fiction,Action,Adventure,Thriller",en
Please Stand By,2018,"Comedy,Drama",en
Winchester,2018,"Horror,Thriller",en
Armed,2018,"Action,Thriller",en
The Cloverfield Paradox,2018,"Horror,Science Fiction,Action,Thriller",en
Bad Apples,2018,Horror,en
Peter Rabbit,2018,"Animation,Adventure,Family",en
Fifty Shades Freed,2018,"Drama,Romance",en
The 15:17 to Paris,2018,"Thriller,History,Drama",en
Permission,2018,"Comedy,Romance,Drama",en
Monster Family,2017,"Animation,Family,Fantasy,Comedy",en
Golden Exits,2018,Drama,en
Black Panther,2018,"Action,Adventure,Science Fiction",en
Early Man,2018,"Family,Comedy,Animation,Adventure",en
Nostalgia,2018,Drama,en
Black '47,2018,"Drama,Western",en
Samson,2018,"Action,Drama,Adventure",en
Game Night,2018,"Mystery,Comedy,Crime",en
Annihilation,2018,"Science Fiction,Horror",en
Every Day,2018,"Fantasy,Romance",en
The Cured,2017,"Horror,Drama,Science Fiction",en
The Lodgers,2017,"Horror,Thriller,Mystery",en
Red Sparrow,2018,"Mystery,Thriller",en
Death Wish,2018,"Action,Crime,Drama,Thriller",en
The Vanishing of Sidney Hall,2018,"Drama,Mystery,Romance",en
Pickings,2018,"Thriller,Action,Crime,Drama,Mystery",en
A Wrinkle in Time,2018,"Adventure,Science Fiction,Family,Fantasy",en
Gringo,2018,"Comedy,Action,Crime",en
Thoroughbreds,2018,"Drama,Thriller",en
The Death of Stalin,2017,"Comedy,Drama,History",en
The Leisure Seeker,2018,"Drama,Romance,Adventure",en
The Strangers: Prey at Night,2018,Horror,en
The Hurricane Heist,2018,"Action,Crime,Thriller",en
Tomb Raider,2018,"Action,Adventure,Fantasy",en
"Love, Simon",2018,"Comedy,Drama,Romance",en
I Can Only Imagine,2018,"Music,Drama",en
7 Days in Entebbe,2018,"Thriller,Drama,Crime",en
Furlough,2018,Comedy,en
Josie,2018,"Thriller,Drama",en
Flower,2017,"Comedy,Drama",en
Pacific Rim: Uprising,2018,"Action,Fantasy,Science Fiction,Adventure",en
Isle of Dogs,2018,"Adventure,Comedy,Animation",en
Sherlock Gnomes,2018,"Animation,Family,Fantasy,Comedy,Adventure,Mystery",en
Unsane,2018,"Horror,Thriller",en
"Paul, Apostle of Christ",2018,"Drama,History",en
Final Portrait,2017,"History,Drama",en
Midnight Sun,2018,"Romance,Drama",en
Followers,2022,"Comedy,Horror",en
Ready Player One,2018,"Science Fiction,Adventure,Action",en
God's Not Dead: A Light in Darkness,2018,Drama,en
Gemini,2017,"Mystery,Crime,Drama,Thriller",en
The Last Movie Star,2018,Drama,en
A Quiet Place,2018,"Horror,Drama,Science Fiction",en
Blockers,2018,Comedy,en
You Were Never Really Here,2017,"Crime,Drama,Thriller",en
Chappaquiddick,2018,"History,Drama,Thriller",en
Pandas,2018,Documentary,en
Lean on Pete,2018,"Drama,Adventure",en
The Miracle Season,2018,Drama,en
Beirut,2018,"Action,Thriller,Drama",en
Rampage,2018,"Action,Adventure,Science Fiction",en
Truth or Dare,2018,"Thriller,Horror",en
The Rider,2018,"Drama,Western",en
Sgt. Stubby: An American Hero,2018,"Animation,Adventure,Family,History,War",en
I Feel Pretty,2018,"Comedy,Romance",en
Super Troopers 2,2018,"Comedy,Crime,Mystery",en
Traffik,2018,"Horror,Thriller",en
The House of Tomorrow,2017,"Drama,Comedy",en
Avengers: Infinity War,2018,"Adventure,Action,Science Fiction",en
Disobedience,2018,"Drama,Romance",en
Backstabbing for Beginners,2018,"Thriller,Drama,History",en
Kings,2017,"Romance,Drama,Crime",en
Overboard,2018,"Romance,Comedy",en
Tully,2018,"Comedy,Drama",en
Bad Samaritan,2018,"Thriller,Crime,Horror",en
The Cleanse,2018,"Drama,Comedy,Fantasy,Horror",en
Life of the Party,2018,Comedy,en
Breaking In,2018,"Thriller,Crime,Action",en
The Seagull,2018,"Drama,Romance,Comedy",en
Terminal,2018,"Crime,Drama,Thriller",en
Deadpool 2,2018,"Action,Comedy,Adventure",en
First Reformed,2018,Drama,en
Pope Francis: A Man of His Word,2018,Documentary,en
Show Dogs,2018,"Adventure,Crime,Family,Comedy",en
Solo: A Star Wars Story,2018,"Science Fiction,Adventure,Action",en
How to Talk to Girls at Parties,2017,"Comedy,Music,Romance,Science Fiction",en
In Darkness,2018,"Thriller,Mystery",en
The Misandrists,2017,Drama,en
Future World,2018,Science Fiction,en
Action Point,2018,Comedy,en
Adrift,2018,"Thriller,Romance,Adventure",en
Upgrade,2018,"Action,Thriller,Science Fiction",en
American Animals,2018,"Drama,Crime,Documentary",en
Social Animals,2018,"Comedy,Romance",en
Won't You Be My Neighbor?,2018,Documentary,en
Hereditary,2018,"Horror,Mystery,Thriller",en
Hotel Artemis,2018,"Thriller,Science Fiction,Action",en
Incredibles 2,2018,"Action,Adventure,Animation,Family",en
Tag,2018,"Comedy,Action",en
On Chesil Beach,2018,"Drama,Romance",en
Jurassic World: Fallen Kingdom,2018,"Action,Adventure,Science Fiction,Thriller",en
Boundaries,2018,"Comedy,Drama",en
Damsel,2018,"Comedy,Western",en
The Domestics,2018,"Thriller,Horror",en
Sicario: Day of the Soldado,2018,"Action,Crime,Thriller",en
Leave No Trace,2018,Drama,en
Uncle Drew,2018,Comedy,en
Woman Walks Ahead,2018,"Drama,History,Western",en
The First Purge,2018,"Horror,Action,Thriller",en
Sorry to Bother You,2018,"Fantasy,Science Fiction,Comedy",en
Whitney,2018,"Music,Documentary",en
Hotel Transylvania 3: Summer Vacation,2018,"Animation,Comedy,Family,Fantasy",en
Skyscraper,2018,"Action,Thriller",en
Eighth Grade,2018,"Comedy,Drama",en
"Don't Worry, He Won't Get Far on Foot",2018,"Comedy,Drama",en
Shock and Awe,2018,"History,Drama,Thriller",en
Mamma Mia! Here We Go Again,2018,"Comedy,Romance",en
The Equalizer 2,2018,"Action,Thriller,Crime",en
Blindspotting,2018,"Comedy,Drama",en
Unfriended: Dark Web,2018,"Horror,Thriller,Mystery",en
Bleach,2022,"Horror,Crime",en
Teen Titans Go! To the Movies,2018,"Animation,Action,Comedy,Science Fiction",en
Hot Summer Nights,2018,"Drama,Comedy,Crime",en
Puzzle,2018,Drama,en
Extinction,2018,"Action,Drama,Science Fiction,Thriller",en
Christopher Robin,2018,"Adventure,Comedy,Family,Fantasy",en
The Darkest Minds,2018,"Action,Adventure,Drama",en
The Spy Who Dumped Me,2018,"Action,Comedy",en
The Miseducation of Cameron Post,2018,Drama,en
Never Goin' Back,2018,Comedy,en
Dog Days,2018,"Romance,Comedy",en
The Meg,2018,"Action,Science Fiction,Horror",en
BlacKkKlansman,2018,"Comedy,Crime,Drama,History",en
Slender Man,2018,"Horror,Mystery,Thriller",en
A Prayer Before Dawn,2018,"Drama,Action,Crime",en
Crazy Rich Asians,2018,"Comedy,Drama,Romance",en
Alpha,2018,"Adventure,Drama",en
Mile 22,2018,"Action,Thriller",en
Billionaire Boys Club,2018,"Drama,Thriller",en
"Juliet, Naked",2018,"Comedy,Drama,Romance",en
Down a Dark Hall,2018,"Thriller,Drama,Fantasy,Horror",en
To All the Boys I've Loved Before,2018,"Comedy,Romance",en
The Happytime Murders,2018,"Action,Comedy,Crime",en
Searching,2018,"Thriller,Mystery,Drama",en
Operation Finale,2018,"Drama,History,Thriller",en
Kin,2018,"Science Fiction,Action,Adventure,Thriller",en
The Little Stranger,2018,"Mystery,Horror",en
Destination Wedding,2018,"Romance,Comedy,Drama",en
Reprisal,2018,"Action,Thriller,Crime",en
The Nun,2018,"Horror,Mystery,Thriller",en
Peppermint,2018,"Action,Thriller",en
The Predator,2018,"Science Fiction,Action,Adventure",en
White Boy Rick,2018,"Crime,Drama",en
A Simple Favor,2018,"Crime,Thriller,Mystery,Comedy",en
The Children Act,2018,Drama,en
Lizzie,2018,"Crime,Drama,Thriller",en
Unbroken: Path to Redemption,2018,Drama,en
Hell House LLC II: The Abaddon Hotel,2018,Horror,en
The House with a Clock in Its Walls,2018,"Fantasy,Family,Comedy",en
Life Itself,2018,"Drama,Romance",en
The Sisters Brothers,2018,"Drama,Western",en
Assassination Nation,2018,"Thriller,Horror,Comedy",en
Little Italy,2018,"Comedy,Romance",en
Colette,2018,"Drama,History",en
Fahrenheit 11/9,2018,Documentary,en
"Love, Gilda",2018,Documentary,en
Smallfoot,2018,"Family,Animation,Adventure,Fantasy",en
Night School,2018,Comedy,en
The Old Man & the Gun,2018,"Comedy,Crime,Drama",en
Hell Fest,2018,Horror,en
Power of the Air,2018,Drama,en
Venom,2018,"Science Fiction,Action",en
A Star Is Born,2018,"Music,Drama,Romance",en
The Great Buster: A Celebration,2018,"Documentary,Comedy",en
The Happy Prince,2018,Drama,en
First Man,2018,"History,Drama",en
Bad Times at the El Royale,2018,"Thriller,Drama,Mystery,Crime",en
Goosebumps 2: Haunted Halloween,2018,"Adventure,Comedy,Fantasy,Family,Horror",en
Beautiful Boy,2018,Drama,en
The Oath,2018,Comedy,en
Gosnell: The Trial of America's Biggest Serial Killer,2018,"Drama,Crime",en
The Hate U Give,2018,"Crime,Drama",en
Can You Ever Forgive Me?,2018,"Drama,Crime,Comedy",en
Wildlife,2018,Drama,en
What They Had,2018,Drama,en
Hunter Killer,2018,"Action,Thriller",en
Johnny English Strikes Again,2018,"Action,Adventure,Comedy",en
Suspiria,2018,"Fantasy,Horror,Thriller,Drama",en
Indivisible,2018,"Drama,War",en
Bullitt County,2018,"Action,Drama,Thriller",en
Bohemian Rhapsody,2018,"Music,Drama,History",en
The Nutcracker and the Four Realms,2018,"Fantasy,Adventure,Family",en
Boy Erased,2018,Drama,en
A Private War,2018,"Drama,War",en
Bodied,2018,"Drama,Comedy,Music",en
The Front Runner,2018,"Drama,History",en
The Grinch,2018,"Animation,Family,Comedy,Fantasy",en
The Girl in the Spider's Web,2018,Thriller,en
Overlord,2018,"Horror,War,Science Fiction",en
The Ballad of Buster Scruggs,2018,"Western,Comedy,Drama",en
Lazer Team 2,2017,"Science Fiction,Action,Adventure,Comedy",en
Fantastic Beasts: The Crimes of Grindelwald,2018,"Fantasy,Adventure,Family",en
Widows,2018,"Crime,Thriller",en
Green Book,2018,"Drama,Comedy",en
Instant Family,2018,Comedy,en
Ralph Breaks the Internet,2018,"Family,Animation,Comedy,Adventure",en
The Favourite,2018,"Drama,Comedy,Thriller",en
Mowgli: Legend of the Jungle,2018,"Adventure,Drama",en
The Possession of Hannah Grace,2018,"Horror,Drama",en
Anna and the Apocalypse,2018,"Horror,Comedy,Fantasy",en
Mary Queen of Scots,2018,"Drama,History",en
Ben Is Back,2018,Drama,en
Spider-Man: Into the Spider-Verse,2018,"Action,Adventure,Animation,Science Fiction",en
Mortal Engines,2018,"Adventure,Science Fiction",en
The Mule,2018,"Crime,Drama,Thriller",en
If Beale Street Could Talk,2018,"Romance,Drama",en
Mary Poppins Returns,2018,"Fantasy,Family,Comedy",en
Aquaman,2018,"Action,Adventure,Fantasy",en
Bumblebee,2018,"Action,Adventure,Science Fiction",en
Welcome to Marwen,2018,"Comedy,Drama,Fantasy",en
Second Act,2018,"Romance,Comedy",en
Cold War,2017,"Comedy,Romance",en
Holmes & Watson,2018,"Mystery,Adventure,Comedy,Crime",en
On the Basis of Sex,2018,"Drama,History",en
Destroyer,2018,"Thriller,Crime,Drama,Action",en
Black Mirror: Bandersnatch,2018,"Science Fiction,Mystery,Drama,Thriller,TV Movie",en
Underworld: Blood Wars,2016,"Fantasy,Action,Thriller,Horror",en
Arsenal,2017,"Thriller,Crime",en
Between Us,2012,Drama,en
Monster Trucks,2016,"Action,Comedy,Science Fiction",en
The Bye Bye Man,2017,"Horror,Thriller",en
Sleepless,2017,"Action,Crime,Thriller",en
100 Streets,2016,Drama,en
The Book of Love,2017,Drama,en
Split,2017,"Horror,Thriller",en
The Resurrection of Gavin Stone,2017,"Comedy,Drama",en
Trespass Against Us,2016,"Action,Crime,Drama",en
Sophie and the Rising Sun,2016,Drama,en
A Dog's Purpose,2017,"Adventure,Comedy,Fantasy,Family,Drama",en
Resident Evil: The Final Chapter,2016,"Action,Horror,Science Fiction",en
Lost in Florence,2017,"Adventure,Drama,Romance",en
I Am Michael,2015,Drama,en
iBoy,2017,"Action,Science Fiction",en
Rings,2017,Horror,en
The Space Between Us,2017,"Romance,Adventure,Science Fiction,Drama",en
Youth in Oregon,2017,"Comedy,Drama",en
I Am Not Your Negro,2017,Documentary,en
Growing Up Smith,2017,"Comedy,Drama,Family",en
The Lego Batman Movie,2017,"Animation,Action,Comedy,Family",en
Fifty Shades Darker,2017,"Drama,Romance",en
John Wick: Chapter 2,2017,"Action,Thriller,Crime",en
Bornless Ones,2016,"Horror,Mystery,Thriller",en
The Great Wall,2016,"Action,Adventure,Fantasy",en
A Cure for Wellness,2017,"Horror,Mystery,Science Fiction",en
Fist Fight,2017,Comedy,en
American Fable,2017,"Drama,Thriller",en
XX,2017,Horror,en
Lovesong,2017,"Drama,Romance",en
Get Out,2017,"Mystery,Thriller,Horror",en
Collide,2022,"Mystery,Thriller,Drama,Crime",en
The Girl with All the Gifts,2016,"Action,Horror,Science Fiction",en
I Don't Feel at Home in This World Anymore,2017,"Thriller,Drama,Crime,Comedy",en
Contemporary Color,2016,"Documentary,Music",en
Logan,2017,"Action,Drama,Science Fiction",en
The Shack,2017,"Drama,Fantasy",en
Before I Fall,2017,"Drama,Mystery,Thriller,Fantasy",en
Table 19,2017,"Comedy,Drama",en
The Last Word,2017,"Comedy,Drama",en
Catfight,2017,"Comedy,Drama",en
Donald Cried,2017,"Drama,Comedy",en
Kong: Skull Island,2017,"Action,Adventure,Fantasy",en
Burning Sands,2017,Drama,en
The Belko Experiment,2016,"Horror,Thriller",en
Song to Song,2017,"Drama,Romance,Music",en
Atomica,2017,"Science Fiction,Thriller",en
All Nighter,2017,"Comedy,Drama",en
The Devil's Candy,2017,"Horror,Drama,Mystery,Thriller",en
Power Rangers,2017,"Action,Adventure,Science Fiction",en
Life,2017,"Horror,Science Fiction,Mystery,Thriller",en
Wilson,2017,"Comedy,Drama",en
Victor,2016,Drama,en
Car Dogs,2017,"Drama,Comedy",en
Walk of Fame,2017,Comedy,en
The Marine 5: Battleground,2017,Action,en
Ghost in the Shell,2017,"Science Fiction,Drama,Action",en
The Zookeeper's Wife,2017,"Drama,History,War",en
The Blackcoat's Daughter,2017,"Horror,Thriller",en
The Discovery,2017,"Drama,Romance,Science Fiction,Thriller,Mystery",en
Carrie Pilby,2017,"Comedy,Drama",en
The Case for Christ,2017,Drama,en
Smurfs: The Lost Village,2017,"Family,Adventure,Animation,Comedy",en
Going in Style,2017,"Crime,Comedy",en
Colossal,2017,"Drama,Fantasy,Science Fiction",en
Gifted,2017,"Drama,Comedy",en
Aftermath,2021,"Horror,Crime,Drama,Thriller",en
The Fate of the Furious,2017,"Action,Crime,Thriller",en
The Lost City of Z,2017,"Adventure,Drama,History",en
My Entire High School Sinking Into the Sea,2016,"Animation,Comedy,Drama",en
The Outcasts,2017,Comedy,en
Unforgettable,2017,"Drama,Thriller",en
The Promise,2016,"History,Romance,Drama",en
The Circle,2017,"Drama,Thriller,Science Fiction",en
How to Be a Latin Lover,2017,Comedy,en
Sleight,2016,"Drama,Thriller,Action,Science Fiction",en
Becoming Bond,2017,"Documentary,Comedy",en
Guardians of the Galaxy Vol. 2,2017,"Science Fiction,Adventure,Action",en
The Lovers,2015,"Action,Adventure,Science Fiction,Romance",en
3 Generations,2016,"Comedy,Drama",en
King Arthur: Legend of the Sword,2017,"Action,Drama,Fantasy",en
Snatched,2017,"Action,Comedy",en
Lowriders,2017,"Drama,Action,Crime",en
The Wall,2017,"War,Thriller,Drama",en
Paris Can Wait,2016,"Comedy,Drama,Romance",en
Alien: Covenant,2017,"Science Fiction,Horror,Mystery",en
Diary of a Wimpy Kid: The Long Haul,2017,"Comedy,Family",en
"Everything, Everything",2017,"Drama,Romance",en
Wakefield,2017,Drama,en
Baywatch,2017,"Comedy,Action,Crime",en
Pirates of the Caribbean: Dead Men Tell No Tales,2017,"Adventure,Action,Fantasy",en
Buena Vista Social Club: Adios,2017,"Documentary,Music",en
War Machine,2017,"Comedy,Drama,War",en
Wonder Woman,2017,"Action,Adventure,Fantasy",en
Captain Underpants: The First Epic Movie,2017,"Action,Animation,Comedy,Family",en
Dean,2016,"Romance,Comedy",en
It Comes at Night,2017,"Drama,Horror,Mystery",en
My Cousin Rachel,2017,"Drama,Romance",en
Megan Leavey,2017,"Drama,War",en
Beatriz at Dinner,2017,"Comedy,Drama",en
Cars 3,2017,"Animation,Adventure,Comedy,Family",en
Rough Night,2017,"Drama,Comedy",en
All Eyez on Me,2017,"Drama,Music",en
47 Meters Down,2017,"Horror,Thriller,Adventure",en
The Book of Henry,2017,"Drama,Crime,Thriller",en
Once Upon a Time in Venice,2017,"Action,Comedy,Thriller,Mystery",en
The Beguiled,2017,Drama,en
The Big Sick,2017,"Comedy,Drama,Romance",en
The Bad Batch,2017,"Drama,Horror,Science Fiction",en
Baby Driver,2017,"Action,Crime",en
Okja,2017,"Adventure,Drama,Science Fiction,Fantasy",en
Despicable Me 3,2017,"Action,Animation,Comedy,Family,Adventure",en
The House,2022,"Animation,Drama,Comedy,Horror,Fantasy",en
The Little Hours,2017,Comedy,en
Inconceivable,2017,"Thriller,Drama",en
02:22,2017,"Science Fiction,Mystery,Thriller,Romance",en
A Ghost Story,2017,"Drama,Fantasy",en
